OBJECTID_1,OBJECTID,Id,GridID,Total,Shape__Area,Shape__Length
1555,2645,0,2645,1,6969599.83813477,10559.9998773336
1556,1440,0,1440,4,6969599.83825684,10559.9998773336
1557,2804,0,2804,5,6969600.7043457,10560.0005334914
1558,849,0,849,4,6969599.8380127,10559.9998773336
1559,1663,0,1663,4,6969599.83813477,10559.9998773336
1560,3729,0,3729,3,6969600.70410156,10560.0005334914
1561,3849,0,3849,1,6969599.8380127,10559.9998773336
1562,2872,0,2872,3,6969599.8380127,10559.9998773336
1563,1755,0,1755,0,6969599.83813477,10559.9998773336
1564,1608,0,1608,5,6969599.83813477,10559.9998773336
1565,883,0,883,0,6969599.8380127,10559.9998773336
1566,2879,0,2879,3,6969599.83813477,10559.9998773336
1567,1110,0,1110,0,6969599.83813477,10559.9998773336
1568,1175,0,1175,1,6969599.8380127,10559.9998773336
1569,3904,0,3904,2,6969599.83813477,10559.9998773336
1570,1733,0,1733,2,6969599.83813477,10559.9998773336
1571,3902,0,3902,1,6969599.8380127,10559.9998773336
1572,2041,0,2041,3,6969599.83789063,10559.9998773336
1573,1372,0,1372,5,6969600.70422363,10560.0005334914
1574,2019,0,2019,3,6969599.83813477,10559.9998773336
1575,2283,0,2283,1,6969599.8380127,10559.9998773336
1576,3097,0,3097,3,6969599.8380127,10559.9998773336
1577,529,0,529,4,6969599.83813477,10559.9998773336
1578,1984,0,1984,2,6969599.8380127,10559.9998773336
1579,3976,0,3976,3,6969599.83813477,10559.9998773336
1580,1821,0,1821,0,6969599.83813477,10559.9998773336
1581,1302,0,1302,4,6969599.8380127,10559.9998773336
1582,678,0,678,4,6969599.8380127,10559.9998773336
1583,2355,0,2355,2,6969599.8380127,10559.9998773336
1584,1760,0,1760,2,6969599.8380127,10559.9998773336
1585,844,0,844,5,6969599.8380127,10559.9998773336
1586,2861,0,2861,3,6969599.83813477,10559.9998773336
1587,260,0,260,3,6969599.8380127,10559.9998773336
1588,3793,0,3793,3,6969599.83789063,10559.9998773336
1589,2395,0,2395,3,6969600.70422363,10560.0005334914
1590,1323,0,1323,5,6969599.83813477,10559.9998773336
1591,1115,0,1115,2,6969599.83789063,10559.9998773336
1592,1005,0,1005,3,6969599.8380127,10559.9998773336
1593,2467,0,2467,5,6969599.8380127,10559.9998773336
1594,793,0,793,4,6969599.83813477,10559.9998773336
1595,665,0,665,4,6969600.70422363,10560.0005335212
1596,3086,0,3086,3,6969599.8380127,10559.9998773336
1597,2824,0,2824,3,6969600.70410156,10560.0005334914
1598,2520,0,2520,2,6969599.8380127,10559.9998773336
1599,948,0,948,1,6969600.70422363,10560.0005334914
1600,201,0,201,3,6969600.70422363,10560.0005335212
1601,2742,0,2742,2,6969599.8380127,10559.9998773336
1602,791,0,791,4,6969599.83813477,10559.9998773336
1603,1849,0,1849,3,6969599.83813477,10559.9998773336
1604,2177,0,2177,1,6969600.70422363,10560.0005335212
1605,817,0,817,4,6969599.83813477,10559.9998773336
1606,1265,0,1265,4,6969599.8380127,10559.9998773336
1607,668,0,668,4,6969599.83813477,10559.9998773336
1608,3389,0,3389,3,6969600.70422363,10560.0005334914
1609,2994,0,2994,4,6969599.8380127,10559.9998773336
1610,2978,0,2978,2,6969599.8380127,10559.9998773336
1611,1876,0,1876,4,6969599.8380127,10559.9998773336
1612,1927,0,1927,3,6969599.8380127,10559.9998773336
1613,3917,0,3917,3,6969599.83789063,10559.9998773336
1614,317,0,317,5,6969601.5703125,10560.0011896789
1615,1023,0,1023,3,6969599.83813477,10559.9998773336
1616,1671,0,1671,3,6969599.8380127,10559.9998773336
1617,1060,0,1060,2,6969599.8380127,10559.9998773336
1618,3091,0,3091,4,6969600.70410156,10560.0005334914
1619,2936,0,2936,4,6969599.83813477,10559.9998773336
1620,1991,0,1991,1,6969599.83825684,10559.9998773336
1621,3498,0,3498,3,6969599.8380127,10559.9998773336
1622,1203,0,1203,3,6969599.83813477,10559.9998773336
1623,1359,0,1359,4,6969599.8380127,10559.9998773336
1624,648,0,648,3,6969599.83813477,10559.9998773336
1625,613,0,613,4,6969599.83813477,10559.9998773336
1626,2641,0,2641,2,6969599.8380127,10559.9998773336
1627,2191,0,2191,0,6969600.70422363,10560.0005335212
1628,2627,0,2627,3,6969600.70422363,10560.0005334914
1629,1308,0,1308,5,6969599.83813477,10559.9998773336
1630,2284,0,2284,3,6969599.83813477,10559.9998773336
1631,879,0,879,4,6969599.83813477,10559.9998773336
1632,1711,0,1711,2,6969599.83813477,10559.9998773336
1633,1846,0,1846,5,6969599.8380127,10559.9998773336
1634,641,0,641,3,6969599.83813477,10559.9998773336
1635,760,0,760,1,6969600.70422363,10560.0005334914
1636,2164,0,2164,1,6969600.7043457,10560.0005335212
1637,552,0,552,4,6969599.8380127,10559.9998773336
1638,3449,0,3449,5,6969600.70410156,10560.0005335212
1639,560,0,560,3,6969600.70422363,10560.0005334914
1640,1847,0,1847,5,6969600.7043457,10560.0005334914
1641,2388,0,2388,4,6969599.83813477,10559.9998773336
1642,913,0,913,4,6969599.83813477,10559.9998773336
1643,2760,0,2760,4,6969599.83813477,10559.9998773336
1644,1088,0,1088,5,6969599.8380127,10559.9998773336
1645,2457,0,2457,5,6969599.83813477,10559.9998773336
1646,1225,0,1225,2,6969599.8380127,10559.9998773336
1647,1624,0,1624,4,6969599.8380127,10559.9998773336
1648,1730,0,1730,3,6969599.8380127,10559.9998773336
1649,3390,0,3390,4,6969600.70422363,10560.0005334914
1650,3565,0,3565,3,6969600.70422363,10560.0005335212
1651,3785,0,3785,2,6969599.8380127,10559.9998773336
1652,3564,0,3564,3,6969599.8380127,10559.9998773336
1653,1069,0,1069,4,6969599.83813477,10559.9998773336
1654,993,0,993,4,6969599.8380127,10559.9998773336
1655,1011,0,1011,4,6969599.83813477,10559.9998773336
1656,2212,0,2212,1,6969599.83813477,10559.9998773336
1657,2394,0,2394,4,6969599.8380127,10559.9998773336
1658,1521,0,1521,2,6969600.70422363,10560.0005334914
1659,1363,0,1363,5,6969599.83813477,10559.9998773336
1660,2154,0,2154,3,6969600.70410156,10560.0005335212
1661,1712,0,1712,2,6969599.8380127,10559.9998773336
1662,1305,0,1305,4,6969599.8380127,10559.9998773336
1663,1232,0,1232,1,6969599.8380127,10559.9998773336
1664,1383,0,1383,4,6969600.70422363,10560.0005334914
1665,1895,0,1895,4,6969599.83813477,10559.9998773336
1666,989,0,989,4,6969599.83813477,10559.9998773336
1667,1575,0,1575,4,6969599.83813477,10559.9998773336
1668,2679,0,2679,2,6969599.83813477,10559.9998773336
1669,1544,0,1544,4,6969600.70422363,10560.0005334914
1670,2333,0,2333,2,6969599.8380127,10559.9998773336
1671,3090,0,3090,3,6969599.83813477,10559.9998773336
1672,3675,0,3675,3,6969599.83813477,10559.9998773336
1673,2753,0,2753,0,6969600.70422363,10560.0005335212
1674,2911,0,2911,2,6969599.8380127,10559.9998773336
1675,2580,0,2580,1,6969599.8380127,10559.9998773336
1676,3222,0,3222,3,6969599.83813477,10559.9998773336
1677,2018,0,2018,3,6969599.8380127,10559.9998773336
1678,776,0,776,3,6969599.8380127,10559.9998773336
1679,1059,0,1059,2,6969599.8380127,10559.9998773336
1680,1309,0,1309,4,6969599.8380127,10559.9998773336
1681,3971,0,3971,4,6969600.70422363,10560.0005335212
1682,2505,0,2505,4,6969599.8380127,10559.9998773336
1683,2049,0,2049,2,6969599.8380127,10559.9998773336
1684,2126,0,2126,2,6969600.70422363,10560.0005334914
1685,1534,0,1534,4,6969600.70422363,10560.0005334914
1686,2516,0,2516,4,6969599.83813477,10559.9998773336
1687,1673,0,1673,4,6969600.70410156,10560.0005334914
1688,1552,0,1552,5,6969600.70422363,10560.0005334914
1689,2927,0,2927,3,6969600.70410156,10560.0005335212
1690,2171,0,2171,2,6969600.70422363,10560.0005335212
1691,1948,0,1948,3,6969599.8380127,10559.9998773336
1692,3446,0,3446,4,6969599.83813477,10559.9998773336
1693,1151,0,1151,2,6969600.7043457,10560.0005334914
1694,1258,0,1258,4,6969599.83813477,10559.9998773336
1695,382,0,382,5,6969599.83813477,10559.9998773336
1696,941,0,941,2,6969600.70422363,10560.0005334914
1697,961,0,961,4,6969600.70422363,10560.0005334914
1698,2987,0,2987,4,6969599.83813477,10559.9998773336
1699,2391,0,2391,3,6969599.83813477,10559.9998773336
1700,1055,0,1055,0,6969599.8380127,10559.9998773336
1701,3378,0,3378,0,6969600.70422363,10560.0005334914
1702,1106,0,1106,4,6969599.83813477,10559.9998773336
1703,557,0,557,3,6969599.83813477,10559.9998773336
1704,792,0,792,5,6969600.70422363,10560.0005334914
1705,2567,0,2567,4,6969599.8380127,10559.9998773336
1706,1946,0,1946,1,6969599.8380127,10559.9998773336
1707,1138,0,1138,3,6969599.8380127,10559.9998773336
1708,2685,0,2685,3,6969600.70422363,10560.0005334914
1709,2293,0,2293,1,6969599.83813477,10559.9998773336
1710,3324,0,3324,5,6969599.8380127,10559.9998773336
1711,2405,0,2405,3,6969600.70410156,10560.0005335212
1712,1411,0,1411,3,6969599.83813477,10559.9998773336
1713,1818,0,1818,2,6969599.83813477,10559.9998773336
1714,434,0,434,3,6969599.83813477,10559.9998773336
1715,1349,0,1349,3,6969599.8380127,10559.9998773336
1716,3916,0,3916,1,6969599.83813477,10559.9998773336
1717,1875,0,1875,4,6969599.83813477,10559.9998773336
1718,1378,0,1378,4,6969599.83813477,10559.9998773336
1719,1714,0,1714,4,6969599.8380127,10559.9998773336
1720,610,0,610,4,6969599.8380127,10559.9998773336
1721,1446,0,1446,3,6969599.8380127,10559.9998773336
1722,468,0,468,5,6969599.8380127,10559.9998773336
1723,2305,0,2305,2,6969599.83813477,10559.9998773336
1724,1020,0,1020,4,6969599.83813477,10559.9998773336
1725,953,0,953,5,6969600.70422363,10560.0005334914
1726,1227,0,1227,3,6969599.83813477,10559.9998773336
1727,3028,0,3028,1,6969599.8380127,10559.9998773336
1728,3217,0,3217,2,6969600.70422363,10560.0005335212
1729,1177,0,1177,3,6969600.70422363,10560.0005334914
1730,3450,0,3450,5,6969599.83813477,10559.9998773336
1731,2820,0,2820,4,6969600.70422363,10560.0005334914
1732,3682,0,3682,4,6969599.83813477,10559.9998773336
1733,3966,0,3966,2,6969599.83813477,10559.9998773336
1734,1238,0,1238,0,6969599.83813477,10559.9998773336
1735,737,0,737,4,6969599.8380127,10559.9998773336
1736,2421,0,2421,1,6969599.83813477,10559.9998773336
1737,1474,0,1474,5,6969599.83813477,10559.9998773336
1738,3151,0,3151,4,6969599.8380127,10559.9998773336
1739,2768,0,2768,3,6969599.8380127,10559.9998773336
1740,1844,0,1844,4,6969599.83813477,10559.9998773336
1741,3156,0,3156,1,6969599.8380127,10559.9998773336
1742,83,0,83,0,6969599.83813477,10559.9998773336
1743,409,0,409,4,6969599.83813477,10559.9998773336
1744,1808,0,1808,2,6969599.83813477,10559.9998773336
1745,2454,0,2454,5,6969599.83813477,10559.9998773336
1746,2075,0,2075,4,6969599.83813477,10559.9998773336
1747,1352,0,1352,3,6969599.83813477,10559.9998773336
1748,2180,0,2180,2,6969600.70410156,10560.0005335212
1749,1997,0,1997,1,6969599.8380127,10559.9998773336
1750,3676,0,3676,1,6969599.8380127,10559.9998773336
1751,1586,0,1586,2,6969599.83813477,10559.9998773336
1752,2047,0,2047,2,6969600.70422363,10560.0005334914
1753,2976,0,2976,5,6969599.83813477,10559.9998773336
1754,891,0,891,1,6969599.8380127,10559.9998773336
1755,2329,0,2329,2,6969599.83813477,10559.9998773336
1756,2217,0,2217,2,6969599.83813477,10559.9998773336
1757,3041,0,3041,3,6969599.83813477,10559.9998773336
1758,1207,0,1207,4,6969599.83813477,10559.9998773336
1759,912,0,912,3,6969599.83813477,10559.9998773336
1760,202,0,202,3,6969599.83813477,10559.9998773336
1761,1664,0,1664,4,6969599.8380127,10559.9998773336
1762,3794,0,3794,3,6969599.83813477,10559.9998773336
1763,2569,0,2569,2,6969600.70410156,10560.0005334914
1764,943,0,943,0,6969600.70422363,10560.0005334914
1765,3728,0,3728,2,6969599.83813477,10559.9998773336
1766,1246,0,1246,5,6969599.83813477,10559.9998773336
1767,1114,0,1114,3,6969599.83813477,10559.9998773336
1768,1422,0,1422,5,6969599.8380127,10559.9998773336
1769,2563,0,2563,5,6969599.8380127,10559.9998773336
1770,2801,0,2801,1,6969601.5703125,10560.0011896491
1771,2096,0,2096,1,6969599.83813477,10559.9998773336
1772,1444,0,1444,4,6969599.8380127,10559.9998773336
1773,2767,0,2767,3,6969599.83813477,10559.9998773336
1774,1611,0,1611,4,6969599.83813477,10559.9998773336
1775,2008,0,2008,5,6969599.83813477,10559.9998773336
1776,3687,0,3687,5,6969599.83813477,10559.9998773336
1777,2048,0,2048,2,6969599.8380127,10559.9998773336
1778,607,0,607,4,6969600.7043457,10560.0005335212
1779,1386,0,1386,5,6969599.83813477,10559.9998773336
1780,667,0,667,4,6969599.83789063,10559.9998773336
1781,2697,0,2697,2,6969599.83789063,10559.9998773336
1782,1957,0,1957,5,6969599.83813477,10559.9998773336
1783,1786,0,1786,2,6969599.83813477,10559.9998773336
1784,1573,0,1573,2,6969599.83813477,10559.9998773336
1785,3963,0,3963,2,6969599.83813477,10559.9998773336
1786,1286,0,1286,2,6969599.83813477,10559.9998773336
1787,1084,0,1084,3,6969599.83825684,10559.9998773336
1788,962,0,962,4,6969600.70422363,10560.0005334914
1789,996,0,996,2,6969599.83813477,10559.9998773336
1790,1926,0,1926,3,6969599.83813477,10559.9998773336
1791,2696,0,2696,1,6969599.83813477,10559.9998773336
1792,2076,0,2076,3,6969599.83813477,10559.9998773336
1793,1445,0,1445,4,6969599.83813477,10559.9998773336
1794,2338,0,2338,3,6969599.8380127,10559.9998773336
1795,1245,0,1245,4,6969600.70410156,10560.0005335212
1796,1959,0,1959,5,6969599.83813477,10559.9998773336
1797,1635,0,1635,2,6969599.8380127,10559.9998773336
1798,1089,0,1089,4,6969599.83813477,10559.9998773336
1799,1315,0,1315,5,6969599.83813477,10559.9998773336
1800,1052,0,1052,2,6969599.8380127,10559.9998773336
1801,1560,0,1560,4,6969600.70422363,10560.0005334914
1802,1932,0,1932,3,6969599.8380127,10559.9998773336
1803,2868,0,2868,1,6969599.8380127,10559.9998773336
1804,2117,0,2117,2,6969599.83813477,10559.9998773336
1805,1901,0,1901,4,6969599.83813477,10559.9998773336
1806,1377,0,1377,5,6969599.83813477,10559.9998773336
1807,1713,0,1713,2,6969599.83813477,10559.9998773336
1808,1077,0,1077,3,6969599.83813477,10559.9998773336
1809,3628,0,3628,4,6969599.83813477,10559.9998773336
1810,915,0,915,4,6969599.8380127,10559.9998773336
1811,3512,0,3512,4,6969599.8380127,10559.9998773336
1812,3800,0,3800,4,6969599.83813477,10559.9998773336
1813,1784,0,1784,4,6969599.83813477,10559.9998773336
1814,492,0,492,2,6969599.8380127,10559.9998773336
1815,1484,0,1484,2,6969599.83813477,10559.9998773336
1816,616,0,616,4,6969599.8380127,10559.9998773336
1817,2995,0,2995,4,6969599.83813477,10559.9998773336
1818,553,0,553,4,6969599.83813477,10559.9998773336
1819,1032,0,1032,3,6969599.83813477,10559.9998773336
1820,2803,0,2803,4,6969600.70410156,10560.0005334914
1821,1321,0,1321,5,6969599.83813477,10559.9998773336
1822,3321,0,3321,5,6969599.8380127,10559.9998773336
1823,546,0,546,2,6969599.83813477,10559.9998773336
1824,3275,0,3275,3,6969600.7043457,10560.0005335212
1825,1891,0,1891,3,6969599.83813477,10559.9998773336
1826,1639,0,1639,1,6969599.83813477,10559.9998773336
1827,1933,0,1933,2,6969599.8380127,10559.9998773336
1828,2113,0,2113,3,6969599.83813477,10559.9998773336
1829,3103,0,3103,3,6969599.83813477,10559.9998773336
1830,3049,0,3049,3,6969599.8380127,10559.9998773336
1831,2403,0,2403,3,6969599.83813477,10559.9998773336
1832,1591,0,1591,5,6969599.8380127,10559.9998773336
1833,3326,0,3326,4,6969599.8380127,10559.9998773336
1834,1928,0,1928,3,6969599.8380127,10559.9998773336
1835,767,0,767,0,6969599.83813477,10559.9998773336
1836,489,0,489,1,6969599.83813477,10559.9998773336
1837,1104,0,1104,3,6969599.83813477,10559.9998773336
1838,1492,0,1492,4,6969599.83813477,10559.9998773336
1839,3910,0,3910,3,6969599.83813477,10559.9998773336
1840,3087,0,3087,3,6969599.83813477,10559.9998773336
1841,1904,0,1904,3,6969599.83813477,10559.9998773336
1842,1537,0,1537,2,6969600.70410156,10560.0005334914
1843,2353,0,2353,5,6969599.83813477,10559.9998773336
1844,3906,0,3906,2,6969599.83813477,10559.9998773336
1845,1843,0,1843,5,6969599.83789063,10559.9998773336
1846,1017,0,1017,4,6969599.8380127,10559.9998773336
1847,2335,0,2335,4,6969599.83813477,10559.9998773336
1848,734,0,734,3,6969600.70422363,10560.0005334914
1849,2168,0,2168,1,6969600.7043457,10560.0005335212
1850,2590,0,2590,2,6969600.70422363,10560.0005334914
1851,4033,0,4033,5,6969600.70422363,10560.0005334914
1852,2461,0,2461,1,6969599.83813477,10559.9998773336
1853,1806,0,1806,1,6969599.8380127,10559.9998773336
1854,1523,0,1523,0,6969600.70410156,10560.0005334914
1855,2704,0,2704,3,6969599.83813477,10559.9998773336
1856,1342,0,1342,4,6969599.83813477,10559.9998773336
1857,724,0,724,5,6969599.83813477,10559.9998773336
1858,1837,0,1837,3,6969599.8380127,10559.9998773336
1859,3961,0,3961,0,6969600.70422363,10560.0005334914
1860,1401,0,1401,4,6969599.83813477,10559.9998773336
1861,770,0,770,1,6969599.8380127,10559.9998773336
1862,2877,0,2877,3,6969599.8380127,10559.9998773336
1863,717,0,717,0,6969599.8380127,10559.9998773336
1864,757,0,757,4,6969599.8380127,10559.9998773336
1865,1873,0,1873,1,6969600.70422363,10560.0005334914
1866,938,0,938,3,6969600.70422363,10560.0005334914
1867,3166,0,3166,3,6969599.8380127,10559.9998773336
1868,525,0,525,3,6969599.83813477,10559.9998773336
1869,1001,0,1001,1,6969599.83813477,10559.9998773336
1870,1710,0,1710,2,6969599.8380127,10559.9998773336
1871,730,0,730,3,6969599.83813477,10559.9998773336
1872,1285,0,1285,3,6969599.8380127,10559.9998773336
1873,1067,0,1067,4,6969599.8380127,10559.9998773336
1874,900,0,900,5,6969599.8380127,10559.9998773336
1875,1658,0,1658,5,6969599.8380127,10559.9998773336
1876,1136,0,1136,5,6969599.83813477,10559.9998773336
1877,722,0,722,4,6969599.83813477,10559.9998773336
1878,1689,0,1689,3,6969599.83813477,10559.9998773336
1879,1290,0,1290,4,6969599.8380127,10559.9998773336
1880,1956,0,1956,4,6969599.8380127,10559.9998773336
1881,1681,0,1681,2,6969599.8380127,10559.9998773336
1882,1374,0,1374,4,6969599.83813477,10559.9998773336
1883,4026,0,4026,1,6969600.70410156,10560.0005334914
1884,1206,0,1206,5,6969599.8380127,10559.9998773336
1885,501,0,501,4,6969599.83825684,10559.9998773336
1886,1597,0,1597,2,6969599.8380127,10559.9998773336
1887,3322,0,3322,4,6969599.83813477,10559.9998773336
1888,966,0,966,2,6969601.57019043,10560.0011896491
1889,1255,0,1255,0,6969599.83813477,10559.9998773336
1890,834,0,834,5,6969599.8380127,10559.9998773336
1891,2813,0,2813,2,6969600.70422363,10560.0005334914
1892,2342,0,2342,4,6969599.8380127,10559.9998773336
1893,2175,0,2175,2,6969600.70422363,10560.0005335212
1894,2981,0,2981,5,6969599.83813477,10559.9998773336
1895,2106,0,2106,1,6969599.83813477,10559.9998773336
1896,584,0,584,4,6969599.8380127,10559.9998773336
1897,1574,0,1574,3,6969599.8380127,10559.9998773336
1898,3221,0,3221,3,6969599.83813477,10559.9998773336
1899,1619,0,1619,4,6969599.83813477,10559.9998773336
1900,3448,0,3448,3,6969599.83813477,10559.9998773336
1901,2412,0,2412,3,6969599.8380127,10559.9998773336
1902,1994,0,1994,1,6969599.8380127,10559.9998773336
1903,1780,0,1780,4,6969599.8380127,10559.9998773336
1904,495,0,495,4,6969599.8380127,10559.9998773336
1905,1746,0,1746,0,6969600.70422363,10560.0005334914
1906,3859,0,3859,5,6969599.83813477,10559.9998773336
1907,3264,0,3264,4,6969599.8380127,10559.9998773336
1908,1163,0,1163,3,6969599.8380127,10559.9998773336
1909,2015,0,2015,5,6969599.8380127,10559.9998773336
1910,1421,0,1421,5,6969599.83813477,10559.9998773336
1911,2240,0,2240,5,6969599.8380127,10559.9998773336
1912,2583,0,2583,3,6969599.83813477,10559.9998773336
1913,2763,0,2763,3,6969599.83813477,10559.9998773336
1914,1131,0,1131,5,6969599.8380127,10559.9998773336
1915,837,0,837,5,6969599.83813477,10559.9998773336
1916,705,0,705,3,6969599.8380127,10559.9998773336
1917,3397,0,3397,3,6969600.70422363,10560.0005334914
1918,1874,0,1874,3,6969599.83813477,10559.9998773336
1919,2387,0,2387,2,6969599.8380127,10559.9998773336
1920,1120,0,1120,3,6969599.83789063,10559.9998773336
1921,3504,0,3504,2,6969599.8380127,10559.9998773336
1922,1949,0,1949,4,6969599.83813477,10559.9998773336
1923,666,0,666,3,6969599.83813477,10559.9998773336
1924,1259,0,1259,4,6969599.83813477,10559.9998773336
1925,2692,0,2692,0,6969599.8380127,10559.9998773336
1926,3331,0,3331,4,6969599.83813477,10559.9998773336
1927,2859,0,2859,1,6969600.70422363,10560.0005334914
1928,999,0,999,2,6969599.83813477,10559.9998773336
1929,1459,0,1459,2,6969599.8380127,10559.9998773336
1930,1865,0,1865,1,6969599.8380127,10559.9998773336
1931,3108,0,3108,4,6969599.83813477,10559.9998773336
1932,1937,0,1937,3,6969599.8380127,10559.9998773336
1933,2050,0,2050,3,6969599.83813477,10559.9998773336
1934,3513,0,3513,4,6969599.83813477,10559.9998773336
1935,1983,0,1983,1,6969599.83813477,10559.9998773336
1936,836,0,836,5,6969599.8380127,10559.9998773336
1937,1466,0,1466,1,6969599.83813477,10559.9998773336
1938,1502,0,1502,5,6969599.83813477,10559.9998773336
1939,1703,0,1703,2,6969599.83813477,10559.9998773336
1940,3391,0,3391,5,6969601.57043457,10560.0011896789
1941,1817,0,1817,2,6969599.8380127,10559.9998773336
1942,2469,0,2469,4,6969599.8380127,10559.9998773336
1943,1580,0,1580,0,6969599.8380127,10559.9998773336
1944,2043,0,2043,5,6969599.83813477,10559.9998773336
1945,1579,0,1579,0,6969599.83813477,10559.9998773336
1946,1943,0,1943,1,6969599.8380127,10559.9998773336
1947,3571,0,3571,4,6969599.83813477,10559.9998773336
1948,658,0,658,2,6969599.8380127,10559.9998773336
1949,721,0,721,4,6969599.8380127,10559.9998773336
1950,1057,0,1057,2,6969599.83813477,10559.9998773336
1951,3736,0,3736,2,6969599.8380127,10559.9998773336
1952,1481,0,1481,2,6969599.8380127,10559.9998773336
1953,661,0,661,3,6969599.83813477,10559.9998773336
1954,1475,0,1475,4,6969599.83813477,10559.9998773336
1955,2239,0,2239,5,6969599.8380127,10559.9998773336
1956,2013,0,2013,5,6969599.83813477,10559.9998773336
1957,855,0,855,2,6969599.83813477,10559.9998773336
1958,957,0,957,5,6969600.70422363,10560.0005334914
1959,435,0,435,4,6969599.83813477,10559.9998773336
1960,2291,0,2291,3,6969599.8380127,10559.9998773336
1961,707,0,707,3,6969599.83813477,10559.9998773336
1962,3568,0,3568,4,6969599.8380127,10559.9998773336
1963,775,0,775,0,6969599.83813477,10559.9998773336
1964,1529,0,1529,1,6969600.70422363,10560.0005334914
1965,1314,0,1314,5,6969600.70422363,10560.0005334914
1966,3791,0,3791,2,6969599.83813477,10559.9998773336
1967,490,0,490,3,6969599.8380127,10559.9998773336
1968,2752,0,2752,0,6969599.8380127,10559.9998773336
1969,2000,0,2000,1,6969599.83813477,10559.9998773336
1970,992,0,992,5,6969600.70422363,10560.0005334914
1971,2689,0,2689,3,6969599.8380127,10559.9998773336
1972,2221,0,2221,2,6969600.70422363,10560.0005334914
1973,258,0,258,3,6969599.8380127,10559.9998773336
1974,1940,0,1940,2,6969599.83813477,10559.9998773336
1975,1432,0,1432,3,6969599.8380127,10559.9998773336
1976,2876,0,2876,4,6969599.83813477,10559.9998773336
1977,4024,0,4024,2,6969600.70410156,10560.0005334914
1978,1640,0,1640,3,6969599.8380127,10559.9998773336
1979,1892,0,1892,3,6969599.8380127,10559.9998773336
1980,410,0,410,5,6969599.83813477,10559.9998773336
1981,1024,0,1024,3,6969600.70422363,10560.0005334914
1982,2241,0,2241,2,6969599.83813477,10559.9998773336
1983,3261,0,3261,4,6969599.83813477,10559.9998773336
1984,1366,0,1366,5,6969599.8380127,10559.9998773336
1985,1251,0,1251,5,6969599.83813477,10559.9998773336
1986,1788,0,1788,3,6969599.83813477,10559.9998773336
1987,2931,0,2931,3,6969599.8380127,10559.9998773336
1988,2806,0,2806,4,6969600.70422363,10560.0005334914
1989,645,0,645,3,6969599.83813477,10559.9998773336
1990,3514,0,3514,4,6969599.8380127,10559.9998773336
1991,1604,0,1604,4,6969600.70422363,10560.0005334914
1992,1781,0,1781,2,6969599.83813477,10559.9998773336
1993,893,0,893,3,6969599.83813477,10559.9998773336
1994,2536,0,2536,3,6969599.83813477,10559.9998773336
1995,3494,0,3494,0,6969599.83813477,10559.9998773336
1996,3204,0,3204,3,6969599.8380127,10559.9998773336
1997,1756,0,1756,0,6969599.8380127,10559.9998773336
1998,1047,0,1047,4,6969599.8380127,10559.9998773336
1999,2479,0,2479,2,6969599.8380127,10559.9998773336
2000,947,0,947,1,6969600.70422363,10560.0005334914
2001,2123,0,2123,2,6969599.8380127,10559.9998773336
2002,1472,0,1472,3,6969599.83813477,10559.9998773336
2003,914,0,914,4,6969599.83813477,10559.9998773336
2004,372,0,372,2,6969599.8380127,10559.9998773336
2005,408,0,408,2,6969599.8380127,10559.9998773336
2006,3566,0,3566,4,6969599.83813477,10559.9998773336
2007,3267,0,3267,3,6969599.8380127,10559.9998773336
2008,2287,0,2287,3,6969599.8380127,10559.9998773336
2009,2235,0,2235,2,6969599.83813477,10559.9998773336
2010,3341,0,3341,4,6969599.8380127,10559.9998773336
2011,2352,0,2352,5,6969599.8380127,10559.9998773336
2012,3035,0,3035,4,6969599.8380127,10559.9998773336
2013,3456,0,3456,4,6969599.83813477,10559.9998773336
2014,2989,0,2989,3,6969599.83813477,10559.9998773336
2015,4080,0,4080,1,6969599.8380127,10559.9998773336
2016,2348,0,2348,3,6969599.8380127,10559.9998773336
2017,3153,0,3153,4,6969599.8380127,10559.9998773336
2018,2595,0,2595,4,6969599.83813477,10559.9998773336
2019,3273,0,3273,3,6969599.8380127,10559.9998773336
2020,1751,0,1751,2,6969599.83813477,10559.9998773336
2021,788,0,788,4,6969599.8380127,10559.9998773336
2022,1720,0,1720,4,6969600.70422363,10560.0005334914
2023,1351,0,1351,1,6969600.70410156,10560.0005334914
2024,2271,0,2271,2,6969599.83813477,10559.9998773336
2025,718,0,718,2,6969599.83813477,10559.9998773336
2026,612,0,612,4,6969599.8380127,10559.9998773336
2027,1358,0,1358,3,6969599.83813477,10559.9998773336
2028,543,0,543,2,6969599.83813477,10559.9998773336
2029,2452,0,2452,3,6969599.83825684,10559.9998773336
2030,1899,0,1899,4,6969599.8380127,10559.9998773336
2031,3038,0,3038,4,6969599.8380127,10559.9998773336
2032,2938,0,2938,5,6969600.70422363,10560.0005334914
2033,1598,0,1598,3,6969599.83825684,10559.9998773336
2034,3683,0,3683,4,6969599.83813477,10559.9998773336
2035,3502,0,3502,1,6969599.8380127,10559.9998773336
2036,2620,0,2620,0,6969599.8380127,10559.9998773336
2037,1719,0,1719,4,6969599.8380127,10559.9998773336
2038,1081,0,1081,3,6969599.8380127,10559.9998773336
2039,2073,0,2073,5,6969599.83813477,10559.9998773336
2040,433,0,433,3,6969600.70422363,10560.0005335212
2041,2865,0,2865,3,6969599.8380127,10559.9998773336
